2023-01-26T10:45:53.633Z,135.699,6,mww,"Kermadec Islands, New Zealand",earthquake
2023-01-26T09:11:56.320Z,28,3.46,md,"71 km N of Brenas, Puerto Rico",earthquake
2023-01-26T07:58:05.400Z,10.43,2.5,ml,"26km SW of Ocotillo Wells, CA",earthquake
2023-01-26T07:06:03.930Z,1.28,2.51,md,"6km NW of The Geysers, CA",earthquake
2023-01-26T06:33:44.558Z,59.198,4.9,mb,"158 km NW of Tobelo, Indonesia",earthquake
2023-01-26T05:45:14.274Z,7.211303711,2.5,ml,"54 km S of Whites City, New Mexico",earthquake
2023-01-26T04:29:44.168Z,10,4.1,mb,Ecuador,earthquake
2023-01-26T04:23:51.406Z,35,5.7,mww,"171 km NW of Tobelo, Indonesia",earthquake
2023-01-26T04:16:05.490Z,10,5.3,mb,"74 km SW of Porto Novo, Cabo Verde",earthquake
2023-01-26T04:07:54.913Z,35,4.5,mb,"Kermadec Islands, New Zealand",earthquake
2023-01-26T03:16:21.963Z,77.663,4.6,mb,Ecuador,earthquake
2023-01-26T01:41:56.653Z,128.709,4.1,mb,"64 km SSE of Farkhār, Afghanistan",earthquake
2023-01-26T01:26:19.840Z,34.29,2.7,ml,"2 km SW of Pāhala, Hawaii",earthquake
2023-01-26T01:17:00.960Z,190.929,4.3,mb,Peru-Bolivia border region,earthquake
2023-01-26T01:11:28.150Z,4.73,2.81,md,"9km SSE of San Juan Bautista, CA",earthquake
2023-01-26T00:45:03.840Z,21.82,2.5,md,"6 km N of Yaurel, Puerto Rico",earthquake
2023-01-25T23:38:27.512Z,10,4.3,mb,"92 km NW of Semera, Ethiopia",earthquake
2023-01-25T23:23:43.160Z,9.72,2.6,md,"81km W of Petrolia, CA",earthquake
2023-01-25T23:21:33.679Z,10,4.9,mb,"29 km SSE of Kangding, China",earthquake
2023-01-25T23:14:42.540Z,514.333,4.5,mb,south of the Fiji Islands,earthquake
2023-01-25T22:27:31.440Z,35,4.7,mb,Mariana Islands region,earthquake
2023-01-25T21:53:05.590Z,191.644,4,mb,"61 km N of Khandūd, Afghanistan",earthquake
2023-01-25T21:19:09.400Z,10,4.4,mb,"Western Sichuan, China",earthquake
2023-01-25T20:57:21.130Z,10,4.4,mb,"45 km SSE of Kangding, China",earthquake
2023-01-25T20:51:10.639Z,10,4.4,mb,"41 km SSE of Kangding, China",earthquake
2023-01-25T20:30:44.433Z,10,4.5,mb,"34 km SSE of Kangding, China",earthquake
2023-01-25T20:13:06.656Z,10,5,mb,Kermadec Islands region,earthquake
2023-01-25T19:49:45.325Z,10,5.5,mww,"27 km SSE of Kangding, China",earthquake
2023-01-25T19:31:08.670Z,50.39,4.5,mb,Molucca Sea,earthquake
2023-01-25T17:43:57.530Z,2.96,2.89,md,"6km NW of The Geysers, CA",earthquake
2023-01-25T17:17:43.240Z,37.08,3.21,ml,"Island of Hawaii, Hawaii",earthquake
2023-01-25T16:02:10.344Z,10,5.3,mb,"146 km S of Hotan, China",earthquake
2023-01-25T15:51:50.966Z,45.547,4.6,mb,"170 km NW of Tobelo, Indonesia",earthquake
2023-01-25T15:13:35.862Z,40.5,3.9,ml,"Kodiak Island region, Alaska",earthquake
2023-01-25T15:09:34.409Z,37.76,5,mb,Kermadec Islands region,earthquake
2023-01-25T14:12:54.029Z,158.785,4.8,mww,"44 km WNW of Panguna, Papua New Guinea",earthquake
2023-01-25T13:48:26.826Z,10,4.1,mb,"95 km N of Huocheng, China",earthquake
2023-01-25T13:19:39.197Z,56.2,2.5,ml,"40 km ESE of Perryville, Alaska",earthquake
2023-01-25T13:13:38.222Z,10,4.6,mb,"southern Xinjiang, China",earthquake
2023-01-25T12:46:17.709Z,42.747,4.6,mb,"201 km SE of Kokopo, Papua New Guinea",earthquake
2023-01-25T12:37:05.514Z,25.889,5.9,mww,"62 km SE of Lárdos, Greece",earthquake
2023-01-25T12:01:53.650Z,35.05,2.74,md,"4 km SSW of Pāhala, Hawaii",earthquake
2023-01-25T10:45:35.681Z,494.538,4.4,mb,Fiji region,earthquake
2023-01-25T10:39:15.740Z,140,3.84,md,"15 km ESE of La Romana, Dominican Republic",earthquake
2023-01-25T10:38:48.100Z,13.44,2.75,ml,"15km S of Malibu Beach, CA",earthquake
2023-01-25T10:22:32.970Z,10.98,2.9,ml,"17km S of Malibu Beach, CA",earthquake
2023-01-25T10:03:33.360Z,13.83,3.61,ml,"16km S of Malibu Beach, CA",earthquake
2023-01-25T10:01:41.890Z,7.98,3.53,ml,Oklahoma,earthquake
2023-01-25T10:00:54.680Z,14.71,4.19,mw,"16km S of Malibu Beach, CA",earthquake
2023-01-25T09:11:39.331Z,34.065,4.4,mb,"23 km NNW of Zorritos, Peru",earthquake
2023-01-25T08:35:29.410Z,30.36,3.59,ml,"13 km ESE of Pāhala, Hawaii",earthquake
2023-01-25T08:22:59.880Z,27,3.9,md,"107 km NNE of San Juan, Puerto Rico",earthquake
2023-01-25T07:48:18.020Z,6.66,2.55,md,"13km SE of Mammoth Lakes, CA",earthquake
2023-01-25T07:37:56.570Z,31.93000031,2.69000006,md,"Island of Hawaii, Hawaii",earthquake
2023-01-25T06:46:52.520Z,13,3.63,md,"11 km NNE of Hatillo, Puerto Rico",earthquake
2023-01-25T05:16:33.720Z,12.09,2.99,md,"2 km SSW of Hormigueros, Puerto Rico",earthquake
2023-01-25T05:15:30.147Z,67.408,4.6,mwr,offshore El Salvador,earthquake
2023-01-25T05:13:32.170Z,6.87,2.79,ml,"7 km SW of Corinne, Utah",earthquake
2023-01-25T04:48:06.735Z,19.321,4.3,mb,"128 km W of Diego de Almagro, Chile",earthquake
2023-01-25T04:36:25.080Z,112,3.68,md,"1 km S of Vega Baja, Puerto Rico",earthquake
2023-01-25T03:57:48.845Z,10,4,mb,"33 km W of Taksimo, Russia",earthquake
2023-01-25T03:35:20.562Z,35,4.6,mb,"40 km E of Cortes, Philippines",earthquake
2023-01-25T01:47:20.640Z,9.23,2.53,md,"3km ESE of Ferndale, CA",earthquake
2023-01-25T01:15:27.870Z,101.3,3.1,ml,"70 km SE of Pope-Vannoy Landing, Alaska",earthquake
2023-01-25T01:12:51.415Z,10,4.1,mb,"118 km SSW of Żurrieq, Malta",earthquake
2023-01-25T01:00:48.872Z,45.602,4.8,mwr,"61 km E of Namie, Japan",earthquake
2023-01-25T00:51:39.960Z,32.86999893,2.5,ml,"10 km NE of Pāhala, Hawaii",earthquake
2023-01-24T23:35:54.690Z,11.06,3.18,md,"62 km N of Culebra, Puerto Rico",earthquake
2023-01-24T22:54:58.121Z,507.551,4.6,mb,"Bonin Islands, Japan region",earthquake
2023-01-24T20:33:56.557Z,6.131567383,2.6,ml,"54 km S of Whites City, New Mexico",earthquake
2023-01-24T20:25:34.729Z,10,5.3,mww,"104 km S of Żurrieq, Malta",earthquake
2023-01-24T20:17:57.728Z,28.893,5.3,mb,"192 km NW of Tobelo, Indonesia",earthquake
2023-01-24T20:14:21.029Z,6.131567383,2.8,ml,"56 km S of Whites City, New Mexico",earthquake
2023-01-24T20:12:55.847Z,40.251,4.5,mb,"157 km NNW of Tobelo, Indonesia",earthquake
2023-01-24T20:08:48.943Z,7.391259766,2.7,ml,western Texas,earthquake
2023-01-24T19:57:04.255Z,6.131567383,3.5,ml,"55 km S of Whites City, New Mexico",earthquake
2023-01-24T19:25:40.572Z,52.052,4.4,mb,"174 km NW of Tobelo, Indonesia",earthquake
2023-01-24T19:08:29.504Z,121.452,4.5,mb,"102 km NNE of Calama, Chile",earthquake
2023-01-24T18:37:00.133Z,596.117,6.4,mww,"31 km WSW of Campo Gallo, Argentina",earthquake
2023-01-24T18:20:03.730Z,23.54,2.69,md,"9km SE of Rio Dell, CA",earthquake
2023-01-24T16:56:19.490Z,34.25,2.47,ml,"3 km SW of Pāhala, Hawaii",earthquake
2023-01-24T16:10:15.889Z,10,5.2,mww,"208 km NNE of Tobelo, Indonesia",earthquake
2023-01-24T15:57:08.550Z,10,4.5,mb,"44 km NNW of Smirnykh, Russia",earthquake
2023-01-24T15:30:01.067Z,60.1,2.6,ml,"12 km W of Clam Gulch, Alaska",earthquake
2023-01-24T13:55:02.028Z,71.9,2.6,ml,"24 km NW of Nikiski, Alaska",earthquake
2023-01-24T13:11:21.953Z,35,4.9,mb,"187 km NW of Tobelo, Indonesia",earthquake
2023-01-24T13:07:04.210Z,11.7,3.3,ml,"11 km SE of Tyonek, Alaska",earthquake
2023-01-24T12:27:22.450Z,36,3.82,md,"113 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake
2023-01-24T12:08:10.840Z,32.31000137,2.56,ml,"18 km ESE of Naalehu, Hawaii",earthquake
2023-01-24T12:06:34.119Z,35,4.5,mb,"164 km NW of Tobelo, Indonesia",earthquake
2023-01-24T11:57:52.254Z,35,4.4,mb,"125 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake
2023-01-24T11:23:08.350Z,118.147,4.6,mwr,"138 km NNE of Calama, Chile",earthquake
2023-01-24T11:18:45.880Z,13.4,3.06,md,Mona Passage,earthquake
2023-01-24T11:08:10.068Z,35,4.7,mb,"148 km NW of Tobelo, Indonesia",earthquake
2023-01-24T09:58:51.620Z,35.29000092,3.15,ml,"17 km ESE of Naalehu, Hawaii",earthquake
2023-01-24T09:52:54.610Z,34.74000168,2.68,ml,"17 km E of Naalehu, Hawaii",earthquake
2023-01-24T09:17:32.440Z,33.79,2.74,md,"19 km SE of Esperanza, Puerto Rico",earthquake
2023-01-24T08:58:32.284Z,25.227,5.6,mb,Nepal,earthquake
2023-01-24T08:42:03.368Z,62.9,3.1,ml,"Kodiak Island region, Alaska",earthquake
2023-01-24T08:38:00.450Z,13.33,2.47,md,"6 km SSE of Maria Antonia, Puerto Rico",earthquake
